ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Total,,2010,941.124,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Agriculture,,2010,50.809,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Manufacturing,,2010,103.455,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Construction,,2010,195.221,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2010,26.028,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2010,356.448,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2010,174.278,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Not classified,,2010,34.885,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Total,,2010,556.394,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Agriculture,,2010,45.622,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Manufacturing,,2010,65.936,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Construction,,2010,182.142,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2010,16.145,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2010,182.329,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2010,49.311,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Not classified,,2010,14.909,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Total,,2010,384.73,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Agriculture,,2010,5.187,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Manufacturing,,2010,37.519,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Construction,,2010,13.079,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2010,9.883,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2010,174.119,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2010,124.967,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Not classified,,2010,19.976,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): Total,,2010,941.124,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,,2010,50.809,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,,2010,8.205,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,,2010,103.455,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",,2010,9.295,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",,2010,8.528,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): F. Construction,,2010,195.221,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,,2010,190.543,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,,2010,60.283,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,,2010,39.068,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): J. Information and communication,,2010,15.712,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,,2010,13.123,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,,2010,1.034,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",,2010,36.401,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,,2010,0.284,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,,2010,16.22,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): P. Education,,2010,53.97,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,,2010,16.998,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",,2010,14.818,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): S. Other service activities,,2010,1.109,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,,2010,71.163,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies,,2010,0.0,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.4): X. Not elsewhere classified,,2010,34.885,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): Total,,2010,556.394,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,,2010,45.622,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): B. Mining and quarrying,,2010,4.756,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): C. Manufacturing,,2010,65.936,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",,2010,5.218,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",,2010,6.171,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): F. Construction,,2010,182.142,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,,2010,77.89,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): H. Transportation and storage,,2010,51.948,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,,2010,12.662,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): J. Information and communication,,2010,8.894,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,,2010,6.041,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,,2010,0.0,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",,2010,24.752,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,,2010,0.142,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,,2010,9.684,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): P. Education,,2010,10.42,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,,2010,4.168,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",,2010,6.245,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,,2010,0.773,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,,2010,18.021,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies,,2010,0.0,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.4): X. Not elsewhere classified,,2010,14.909,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): Total,,2010,384.73,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,,2010,5.187,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,,2010,3.449,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,,2010,37.519,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",,2010,4.077,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",,2010,2.357,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,,2010,13.079,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,,2010,112.653,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,,2010,8.335,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,,2010,26.406,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,,2010,6.818,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,,2010,7.082,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,,2010,1.034,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",,2010,11.649,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,,2010,0.142,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,,2010,6.536,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): P. Education,,2010,43.55,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,,2010,12.83,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",,2010,8.573,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): S. Other service activities,,2010,0.336,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,,2010,53.142,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies,,2010,0.0,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.4): X. Not elsewhere classified,,2010,19.976,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Total,,2009,903.179,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Agriculture,,2009,49.27,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Non-agriculture,,2009,853.909,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Industry,,2009,309.596,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Services,,2009,503.971,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Not classified,,2009,40.342,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Broad sector): Total,,2009,530.913,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Broad sector): Agriculture,,2009,41.688,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Broad sector): Non-agriculture,,2009,489.225,,,,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old
